Force,Lenght,Angle,Angle2,Energy
132,0.4,2.75622222222222,2.33755555555556,12.2947042609324
153,0.4,2.826,2.26777777777778,18.8928412228476
357,0.4,2.65155555555556,2.44222222222222,16.7172795233211
214,0.9,2.80855555555556,2.26777777777778,58.3862642183403
153,0.6,2.68644444444444,2.49455555555556,9.20960333218724
374,0.2,2.669,2.21544444444444,21.6526479869248
186,0.5,2.669,2.26777777777778,23.1091118438267
212,0.1,2.84344444444444,2.09333333333333,9.68420013345602
417,0.9,2.86088888888889,2.09333333333333,173.30622601204
232,0.4,2.826,2.09333333333333,41.9022066037491
143,0.7,2.73877777777778,2.12822222222222,39.1348622568808
270,0.1,2.72133333333333,2.44222222222222,3.98885996167456
437,0.3,2.68644444444444,2.23288888888889,37.1573150677115
176,0.1,2.65155555555556,2.56433333333333,0.780629239101145
111,0.8,2.70388888888889,2.18055555555556,29.5754827812393
118,0.3,2.669,2.49455555555556,3.27512679840989
335,0.1,2.94811111111111,2.21544444444444,12.7441890083066
310,1,2.61666666666667,2.09333333333333,113.54705922629
308,0.7,2.72133333333333,2.14566666666667,79.6118507538793
455,0.8,2.75622222222222,2.40733333333333,67.0968516442131
326,1,2.84344444444444,2.40733333333333,69.6188818336192
125,0.3,2.93066666666667,2.42477777777778,8.39757488186524
287,0.5,2.84344444444444,2.25033333333333,46.9889525789259
336,0.6,2.75622222222222,2.42477777777778,34.8278346025574
166,0.1,2.63411111111111,2.52944444444444,0.922224683755676
477,0.2,2.80855555555556,2.52944444444444,12.0812979270344
293,0.1,2.91322222222222,2.37244444444444,7.48712382505429
164,0.1,2.68644444444444,2.59922222222222,0.684016731124864
268,0.4,2.93066666666667,2.59922222222222,13.0087109510087
224,0.9,2.96555555555556,2.58177777777778,27.6579092663008
452,0.9,2.94811111111111,2.33755555555556,116.969547917971
476,0.3,2.89577777777778,2.33755555555556,39.4319847198449
219,0.3,2.73877777777778,2.25033333333333,19.1534051448411
244,0.6,2.93066666666667,2.32011111111111,43.4369135184354
397,0.9,2.68644444444444,2.37244444444444,64.2041356985975
397,0.4,2.79111111111111,2.49455555555556,22.4438510286108
203,0.4,2.61666666666667,2.09333333333333,29.7420039005637
331,0.5,2.86088888888889,2.21544444444444,59.5706490486483
376,0.5,2.61666666666667,2.37244444444444,27.6092409898339
120,0.6,2.91322222222222,2.25033333333333,24.8834636300299
154,0.9,2.79111111111111,2.355,32.2862933216113
411,0.8,2.68644444444444,2.11077777777778,126.284124377436
280,0.5,2.91322222222222,2.33755555555556,39.2324245938324
416,0.3,2.669,2.58177777777778,5.37110294513886
466,0.8,2.94811111111111,2.32011111111111,111.915875734054
203,0.5,2.63411111111111,2.18055555555556,30.5820612877651
353,0.7,2.70388888888889,2.25033333333333,68.5194434735402
421,0.6,2.87833333333333,2.59922222222222,27.5484019127119
136,0.1,2.79111111111111,2.58177777777778,1.24921510955255
111,0.6,2.86088888888889,2.21544444444444,23.9722370189726
486,0.3,2.65155555555556,2.44222222222222,17.0684828746513
194,0.7,2.94811111111111,2.16311111111111,57.451247282927
298,0.7,2.826,2.56433333333333,23.4990264345623
140,0.1,2.75622222222222,2.512,1.65748552109093
393,0.5,2.94811111111111,2.25033333333333,69.3463864590687
103,0.2,2.86088888888889,2.38988888888889,4.74488566492707
281,0.8,2.72133333333333,2.58177777777778,14.7535649132757
479,0.3,2.73877777777778,2.30266666666667,36.1691441415641
312,0.4,2.75622222222222,2.56433333333333,11.069483634963
123,0.2,2.77366666666667,2.30266666666667,6.51440319015377
328,0.8,2.86088888888889,2.32011111111111,73.3994400043028
156,0.3,2.93066666666667,2.32011111111111,13.8855707149097
324,0.9,2.669,2.21544444444444,84.4105902805785
457,0.8,2.65155555555556,2.12822222222222,129.170823860494
